# index, label, _pos
7299,"KOSOWSKY, A","array([-36.5638271 ,  71.51892531])"
7300,"OTOOLE, C","array([-40.75859622,  29.54446942])"
7301,"ELLIS, GFR","array([179.25778209, 193.67027665])"
7302,"NUNES, NJ","array([-35.94276068,  54.09963442])"
7303,"VERMA, MK","array([-182.28717799,  -24.82478069])"
7304,"SALAS, J","array([100.86289079, -55.64667871])"
7305,"SOKAL, AD","array([102.59510648, -54.19710596])"
7306,"KOMINEAS, S","array([-161.53566364,   17.85523367])"
7307,"VISSER, JPM","array([-76.31906889,  55.39634931])"
7308,"TUNG, RS","array([160.84729244, 178.19352451])"
7309,"MONTES, X","array([-20.38742318,  91.21845481])"
7310,"SANTIAGO, DI","array([117.04040362, 215.70991089])"
7311,"BERGQVIST, G","array([-180.0456569 ,   27.32799511])"
7312,"SENOVILLA, JMM","array([-178.55412016,   28.9441783 ])"
7313,"RIDEOUT, DP","array([-35.31081265,  50.09052319])"
7314,"BOGOSLOVSKY, GY","array([-151.3814954 ,  248.90092837])"
7315,"GOENNER, HF","array([-152.98050695,  250.48186293])"
7316,"YU, H","array([47.04640462, 47.83294506])"
7317,"SHIMABUKURO, H","array([-2.85330593, 50.12598628])"
7318,"NAGASAWA, M","array([-44.41528718,  51.29248454])"
7319,"CRUZPACHECO, G","array([-28.8013589 ,  36.67378704])"
7320,"PADILLA, P","array([-27.51025563,  36.52256585])"
7321,"SMYTH, NF","array([-28.31611938,  35.73198319])"
7322,"PERAZZI, E","array([-30.79748196,  81.21853491])"
7323,"CERDENO, DG","array([-38.54792752, 101.94811856])"
7324,"SLINGERLAND, JK","array([-12.55114836, 128.70245327])"
7325,"LIBGOBER, A","array([180.30025591, 108.61588018])"
7326,"ZANARDI, P","array([-42.35298631, 116.0699765 ])"
7327,"SCIAMA, D","array([-59.76669346,  59.17565357])"
7328,"PRESKILL, J","array([-125.73683759,  251.79449795])"
7329,"DUBROVIN, BA","array([ -2.04708246, -97.40790167])"
7330,"HOUGHTON, CJ","array([ -7.12699423, 113.88604251])"
7331,"CALUCCI, G","array([-117.98772707,  -34.86409034])"
7332,"DAVIES, NM","array([-7.53572992, 49.54663052])"
7333,"BLAS, H","array([37.76366346, 42.26768098])"
7334,"KARANIKAS, AI","array([124.38331973, 254.71190353])"
7335,"KTORIDES, CN","array([126.6315871 , 254.34400775])"
7336,"BIRKE, L","array([14.96846579, 65.05624862])"
7337,"PAOLA, RDMD","array([34.2046142, 56.6811247])"
7338,"RODRIGUES, RB","array([35.04411707, 55.47554258])"
7339,"VLASOV, GV","array([121.77288733, -44.86473502])"
7340,"SCHELP, R","array([  8.21228872, 245.67313066])"
7341,"SANTOS, MA","array([35.12411536, 69.08013428])"
7342,"CORREIA, J","array([-35.41288521,  84.95915685])"
7343,"SHIBUSA, Y","array([-176.95339684,  -21.94541928])"
7344,"ZASLAVSKY, A","array([-43.2683217 , 124.75186688])"
7345,"SALWEN, N","array([-58.88386132,  42.44636553])"
7346,"ROMELSBERGER, C","array([ 1.76966962, 80.43665505])"
7347,"CONSTABLE, NR","array([-22.19385275,  74.46805168])"
7348,"EI, SI","array([-11.53532069, 118.61439684])"
7349,"TERZI, N","array([ 4.82937096, 65.33657323])"
7350,"BARDEEN, J","array([-21.0251367,  75.4914376])"
7351,"ZUNGER, Y","array([ 0.2620167, 71.1932535])"
7352,"NELSON, B","array([-8.31403802, 80.85589511])"
7353,"RODRIGUES, W","array([-102.43640546,  258.72652297])"
7354,"DUCATI, G","array([-106.69430013,  261.4454967 ])"
7355,"DEMINOV, MM","array([-164.67303417,  161.55727247])"
7356,"SILVA, IPCE","array([-39.10304316,  48.34264257])"
7357,"KJAERGAARD, L","array([-55.7006843 , 109.54183847])"
7358,"BOGAERTS, J","array([ 9.7172987 , 59.79398431])"
7359,"LOO, SVD","array([ 9.72256484, 60.79785919])"
7360,"GILS, SV","array([ 8.77772463, 59.85367088])"
7361,"CARRILLO, JAE","array([ 73.3130478 , -51.08848646])"
7362,"MOSTEPANENKO, V","array([ 74.84787056, -49.43089804])"
7363,"SADRZADEH, A","array([ 1.67018883, 59.76347291])"
7364,"SCURO, SR","array([ 5.42912532, 57.88667823])"
7365,"MORENO, JM","array([-43.73988205,  42.00172982])"
7366,"TSURUMARU, T","array([ 18.67654229, 117.68856357])"
7367,"MOTTERSHEAD, J","array([-17.83551796,  26.65846951])"
7368,"EASSON, DA","array([-54.85892933,  18.51283499])"
7369,"BENA, I","array([157.95614391, 117.99798303])"
7370,"QUADRI, A","array([37.21203014, 71.99320726])"
7371,"BRITTOPACUMIO, R","array([-14.7872322 ,  75.35735827])"
7372,"PAK, DG","array([-20.05903894, 105.77345499])"
7373,"FATEEV, VA","array([-12.78392815,  89.24187706])"
7374,"MELCHIORRI, A","array([-29.00529012,  48.37960479])"
7375,"VERNIZZI, F","array([-30.01843926,  48.89776199])"
7376,"SANDVIK, H","array([-46.99922193,  30.48357094])"
7377,"STEER, D","array([-47.13114059,  28.84228468])"
7378,"ANTONOV, NV","array([-86.68934339, 265.6028628 ])"
7379,"HNATICH, M","array([-84.7776376 , 264.38838251])"
7380,"NALIMOV, MY","array([-86.760169  , 263.29802618])"
7381,"MUCCIOLO, ER","array([23.29318669, 51.01441456])"
7382,"KRIVE, IV","array([22.65078803, 50.03450019])"
7383,"WU, CH","array([45.30933874, 47.11496414])"
7384,"FRANKLIN, JS","array([-19.20591678,  73.84823717])"
7385,"BENTO, MC","array([-54.9261777 , 105.22399132])"
7386,"DOMINGUEZ, AE","array([136.28967345, 209.28418248])"
7387,"GEN, U","array([-34.1572344 ,  89.52841297])"
7388,"SIBIRYAKOV, SM","array([-20.15295736,  47.54248847])"
7389,"VANCHURIN, V","array([-36.18102385,  42.83642245])"
7390,"CHELUVARAJA, S","array([-171.07528845,   49.41098421])"
7391,"JEANNEROT, R","array([-49.56023768,  44.0929169 ])"
7392,"BRHLIK, M","array([ 6.33062458, 52.31934712])"
7393,"KANE, GL","array([ 5.21777895, 55.40232746])"
7394,"CHISHTIE, FA","array([-45.33897317,  92.16300651])"
7395,"STEELE, TG","array([-46.34766334,  91.19494967])"
7396,"STEINKE, R","array([11.44537177,  0.40487362])"
7397,"SON, DT","array([-238.76301182,   51.26611833])"
7398,"SAWIN, SF","array([185.36787743, 162.24248866])"
7399,"BAILEY, DH","array([-77.49221537,  78.97344033])"
7400,"WOODWARD, C","array([-25.88402646,  16.55086077])"
7401,"GRATUS, J","array([-154.43687168,   16.64982701])"
7402,"SUNILKUMAR, V","array([-72.41019856,  48.56830695])"
7403,"KOROTCHENKO, KB","array([-117.50705639,  226.64414201])"
7404,"FURUTSU, H","array([120.18401399, -89.62800542])"
7405,"URAZMETOV, WF","array([ 42.8375834 , 292.29782008])"
7406,"ABRIKOSOV, AA","array([140.79996636, 130.09793682])"
7407,"MARCHETTI, FM","array([-65.55358086, -99.54677975])"
7408,"LIMA, JAS","array([ 73.58797167, -53.37024145])"
7409,"FLECK, M","array([-45.6751974 ,  86.11983375])"
7410,"IRWIN, PW","array([ -91.46358272, -140.38519478])"
7411,"VERGELES, SN","array([ 39.77635368, -78.72626463])"
7412,"LEADER, E","array([-10.42019966,  55.47651989])"
7413,"PETKOU, A","array([-12.3795281,  65.3524648])"
7414,"SCHAEFFER, R","array([45.8455762 , 69.39618352])"
7415,"ALBERGHI, GL","array([-27.13819983,  54.15347802])"
7416,"KLIMENKO, S","array([-106.80284591,  281.49081258])"
7417,"NIKITIN, I","array([-104.92406512,  282.69745873])"
7418,"GUSTAVSSON, A","array([ 0.47817247, 55.63230787])"
7419,"NOLLAND, D","array([-54.26648577, 110.12599332])"
7420,"MCINNES, B","array([153.67720695,  64.88600191])"
7421,"SOLOMON, D","array([158.41105004,  11.91901296])"
7422,"MATLOCK, P","array([26.24281491, 45.49506518])"
7423,"IMBIRIBA, BCO","array([ 14.92516643, 228.99032732])"
7424,"ALI, A","array([-169.490263  ,  155.02330802])"
7425,"HERDEIRO, CAR","array([-8.8401947, 84.1973202])"
7426,"SEKIYA, S","array([ 2.62989957, 99.60304927])"
7427,"OVARLEZ, G","array([-5.79918895, 52.49314095])"
7428,"MAJUMDER, J","array([ 5.34127935, 80.64917111])"
7429,"RAO, K","array([-41.25912058,  77.89647372])"
7430,"KAKE, T","array([-16.03448579, 145.15860648])"
7431,"FJELSTAD, J","array([  7.83037493, 114.12394359])"
7432,"MEDEIROS, DM","array([42.17158684, 63.72297302])"
7433,"LANDIM, RR","array([42.0504263 , 65.17929715])"
7434,"KONDO, KI","array([ 37.45609536, 239.13318355])"
7435,"TAIRA, Y","array([ 35.12896993, 239.69054061])"
7436,"HELLER, M","array([-92.63468926, -58.91834978])"
7437,"SASIN, W","array([-90.76105023, -57.63041874])"
7438,"FINKELSTEIN, RJ","array([-97.02560245, -51.15922513])"
7439,"DEVETAK, I","array([36.15238927, 89.86369599])"
7440,"GRIMSTRUP, JM","array([24.38229148, 74.51035039])"
7441,"TYTGAT, MHG","array([-54.98478541,  89.35817185])"
7442,"SABIDO, M","array([-38.52327358,  85.77293673])"
7443,"YAN, M","array([-201.38458688,  154.10600265])"
7444,"PARKHOMENKO, S","array([ 4.41813435, 42.34204895])"
7445,"TIGHE, JF","array([-66.21725587,  41.25786925])"
7446,"ZARIKAS, V","array([133.5688377 , -45.81497313])"
7447,"HARTMAN, MA","array([106.88795525, 198.55265785])"
7448,"TAYLOR, CC","array([108.22864158, 200.38114823])"
7449,"NOGRADI, D","array([-132.23700615,  -84.2428299 ])"
7450,"VARGA, D","array([-134.13256043,  -82.19072406])"
7451,"WAGNER, F","array([-132.16238956,  -82.27072625])"
7452,"MARRERO, PJ","array([-58.18962275,  40.96226514])"
7453,"ROURA, EA","array([-57.53864115,  42.27744537])"
7454,"CHAN, G","array([-8.24133326, 91.57803456])"
7455,"SUN, J","array([  2.49686746, -92.57548297])"
7456,"KOBES, R","array([-33.12912166,  24.80771273])"
7457,"SEKI, S","array([-191.7391847 ,   27.45266881])"
7458,"ERICKSON, J","array([-32.04283783,  80.38471699])"
7459,"ROIBAN, R","array([-25.86961236,  83.85770878])"
7460,"OSTAF, S","array([-65.4015333, 220.7371532])"
7461,"ZHELTUKHIN, K","array([-57.47862324,  56.13575848])"
7462,"FOCK, V","array([11.28016635, 86.48033484])"
7463,"PAKMAN, RL","array([10.91855007, 68.80490766])"
7464,"PERROTTA, F","array([-88.91292079, 212.03851905])"
7465,"BACCIGALUPI, C","array([-91.15373204, 211.74108233])"
7466,"MATARRESE, S","array([-90.27147609, 213.81278016])"
7467,"AVELINO, PP","array([-188.35840579,  149.67718009])"
7468,"MARTINS, CJAP","array([-187.14379172,  151.59202328])"
7469,"LIVIO, M","array([-33.0803635 ,  57.50651917])"
7470,"BAHCALL, N","array([-18.78570034,  79.06912073])"
7471,"OSTRIKER, JP","array([-17.85621657,  78.96511681])"
7472,"PERLMUTTER, S","array([-17.05222644,  78.28270586])"
7473,"RICCITERSENGHI, F","array([-39.50456578, 104.87756421])"
7474,"RUIZLORENZO, J","array([-40.58028345, 105.71382241])"
7475,"ZULIANI, F","array([-38.61490264, 105.53637598])"
7476,"GREEN, D","array([43.27713061, 83.29121096])"
7477,"RIPALDA, JM","array([-57.42829462, 254.8093568 ])"
7478,"LIEBLING, SL","array([ 96.88126654, -74.70389474])"
7479,"BRUNI, M","array([203.42527091,  16.67607012])"
7480,"SONEGO, S","array([201.36423526,  17.67677978])"
7481,"ROURA, A","array([-87.42246161,  91.84069181])"
7482,"DADHICH, N","array([-40.08970091,  66.53839307])"
7483,"BJORAKER, J","array([-37.51715799, 100.86066938])"
7484,"BOJOWALD, M","array([-12.84518693,  30.67158301])"
7485,"SCHRAMM, F","array([-11.56332747,  31.04524928])"
7486,"GOUR, G","array([-145.72624629,  197.57238105])"
7487,"LUCINI, B","array([-35.80548982,  65.79339113])"
7488,"MONTESI, L","array([-34.75236265,  65.60117658])"
7489,"POSPELOV, M","array([-20.70088629,  61.24641781])"
7490,"ROSATI, F","array([-187.44876941,  189.28220562])"
7491,"HUITU, K","array([-2.11487749, 39.00386911])"
7492,"KOUNO, H","array([ 98.45393968, 185.96807509])"
7493,"HASEGAWA, A","array([ 99.13874204, 187.81944134])"
7494,"NAKANO, M","array([ 97.29695936, 188.48599647])"
7495,"TUCHITANI, K","array([ 96.64438091, 186.63288867])"
7496,"CLINE, JM","array([-5.72093557, 34.94196637])"
7497,"SERVANT, G","array([-5.88546966, 33.75027125])"
7498,"FREESE, K","array([-21.55450163,  37.23320567])"
7499,"FIORESI, R","array([ 7.94059481, 50.99672125])"
7500,"GRITSENKO, V","array([-172.802353  ,  116.41452405])"
7501,"ANCHISHKIN, DV","array([-111.6701777 , -125.43335261])"
7502,"FRANKEL, S","array([-207.15399237,  153.55530334])"
7503,"PERES, A","array([-112.62452043,  244.54997035])"
7504,"SAVAGE, VM","array([-44.73859045,  95.23868008])"
7505,"ONO, T","array([147.5803413 , 125.70013601])"
7506,"YUFEN, L","array([150.99151148, 162.80165822])"
7507,"ZHONGQI, M","array([149.04855827, 161.75687309])"
7508,"BOYUAN, H","array([149.0774679 , 163.95921917])"
7509,"RAMALLO, A","array([ 3.17682753, 82.92601297])"
7510,"LYSOV, BA","array([161.29126953,  99.12666632])"
7511,"DOROFEYEV, OF","array([162.67373946,  97.4169842 ])"
7512,"SEKINO, Y","array([10.06728635, 98.52628944])"
7513,"KLUSON, J","array([  8.19786876, 267.87405298])"
7514,"BACHMANN, M","array([-34.23534208,  20.74240064])"
7515,"PELSTER, A","array([-31.93561456,  20.65240162])"
7516,"SHIRZAD, A","array([  8.16743115, 112.39696832])"
7517,"KAZAKOV, V","array([-3.97566587, 88.49898692])"
7518,"GARAVAGLIA, T","array([  59.55969052, -143.53748775])"
7519,"MAURO, D","array([ 50.73303375, 221.64197614])"
7520,"ZUCKER, M","array([-99.68385655, -61.37512324])"
7521,"MICHISHITA, Y","array([-83.63148316, -84.72538054])"
7522,"ILAKOVAC, A","array([140.15274153,  92.63684517])"
7523,"KOLANOVIC, M","array([141.65988982,  93.93016111])"
7524,"GUNARA, BE","array([-100.98213496,  214.95024426])"
7525,"MUHAMAD, R","array([-100.218413  ,  216.70172135])"
7526,"HUTASOIT, DP","array([-102.73156593,  215.73145824])"
7527,"RIDA, A","array([109.34776291, 213.11775749])"
7528,"SAMI, T","array([109.58285974, 215.29138967])"
7529,"ROJAS, M","array([18.93356474, 75.52138757])"
7530,"CHOI, YS","array([-48.56608705,  80.61854713])"
7531,"DAPPOLLONIO, G","array([-6.69414173, 57.32694472])"
7532,"INFANTE, MP","array([-52.69746489,  54.55494766])"
7533,"BEASLEY, C","array([-14.68897482,  70.95316865])"
7534,"RITIS, RD","array([ -38.16757399, -128.44635   ])"
7535,"MARINO, AA","array([ -39.10952422, -126.72638761])"
7536,"RUBANO, C","array([ -40.84391647, -127.64202778])"
7537,"SCUDELLARO, P","array([ -39.89570325, -129.40790663])"
7538,"WILLIAMSON, LR","array([-61.01969197,  78.07530601])"
7539,"STORNAIOLO, C","array([-38.04986327,  82.44425612])"
7540,"SURYANARAYANA, NV","array([-9.02339061, 56.5460287 ])"
7541,"OSSIETZKY, CV","array([150.01781824,  99.45553539])"
7542,"MITSOU, V","array([-27.79254393,  60.47911109])"
7543,"BARONI, L","array([-30.75854064,  -2.10967449])"
7544,"LIVI, R","array([-32.56913479,  -1.81308868])"
7545,"QUEIROZ, AFD","array([24.82478999, 57.13099601])"
7546,"BARANGER, M","array([-28.65258963,  18.7237184 ])"
7547,"TSALLIS, C","array([-27.30729146,  18.83168696])"
7548,"FISCHER, UR","array([160.49962137,  63.38970881])"
7549,"TOUSSAINT, M","array([109.75378172, -54.27938651])"
7550,"BABAK, SV","array([107.18171931, 241.30001066])"
7551,"SINGH, D","array([-32.98644103,  32.17822816])"
7552,"CARMELI, M","array([-125.58599179,  -64.1573094 ])"
7553,"MALIN, S","array([-126.25807906,  -66.23898956])"
7554,"AUBERSON, G","array([-150.13946222, -100.4308273 ])"
7555,"MOULTAKA, G","array([-148.05987573,  -99.6536801 ])"
7556,"GOLDBERGER, WD","array([23.74223446, 89.41177   ])"
7557,"WISE, MB","array([16.1880695 , 86.71247045])"
7558,"MCGREEVY, J","array([-13.30622153,  77.08774612])"
7559,"BOSSCHE, BVD","array([-32.02159039,  22.38978103])"
7560,"DEDES, A","array([-20.08386032,  56.97796987])"
7561,"UMINO, Y","array([-193.74183926,  -66.45583469])"
7562,"VENTO, V","array([-192.27520642,  -64.79195074])"
7563,"CURTIS, SD","array([-201.57738852,  176.64690501])"
7564,"DOMINICI, D","array([-203.34275378,  175.91879535])"
7565,"HOLLIK, W","array([  3.35311968, 114.20215454])"
7566,"STOCKINGER, D","array([  4.66031852, 113.91176511])"
7567,"STEINHAUSER, M","array([18.08328199, 72.94678959])"
7568,"DIRKS, M","array([206.7233663,  35.3592058])"
7569,"ANASTASIOU, C","array([  63.22331968, -112.60786505])"
7570,"OLEARI, C","array([  61.9625646 , -110.77375249])"
7571,"NANDI, S","array([-60.55420628,  64.48264855])"
7572,"IOANNISIAN, A","array([-44.63999881,  33.55284821])"
7573,"ROUX, FS","array([175.07589512, -45.52416194])"
7574,"BENSLAMA, A","array([150.2398169 , -46.19021076])"
7575,"MEBARKI, N","array([150.97572365, -49.46498555])"
7576,"NOJA, D","array([-199.15823689,   42.14263979])"
7577,"POSILICANO, A","array([-197.06214847,   41.53648294])"
7578,"KITANINE, N","array([159.06327111,  41.2029737 ])"
7579,"TERRAS, V","array([157.20814013,  42.4661568 ])"
7580,"BOREL, A","array([15.21898573, 85.1246895 ])"
7581,"HITCHIN, N","array([  -5.82909922, -108.80143131])"
7582,"CICCOLI, N","array([ 92.95192272, 237.23746698])"
7583,"FRENKEL, I","array([36.60616777, 66.40152571])"
7584,"JING, N","array([36.05314772, 65.08612359])"
7585,"KALNINS, EG","array([-22.25101221, 152.4044298 ])"
7586,"JR, WM","array([-23.78357521, 151.92004774])"
7587,"FLOYD, ER","array([ 85.34882509, 229.95011375])"
7588,"HERGER, I","array([ 4.74236328, 68.22115727])"
7589,"BOEHM, R","array([-9.65238637, 83.17106472])"
7590,"ISHIHARA, S","array([-8.89428145, 29.18434666])"
7591,"KATAOKA, H","array([-10.21926467,  29.6742968 ])"
7592,"KRYKHTIN, VA","array([-16.45439717,  94.90990853])"
7593,"STROGANOV, Y","array([33.6720429 , 71.23956332])"
7594,"POLSHIN, SA","array([-45.06937265,  24.01328549])"
7595,"EREMIN, S","array([ 8.30024096, 88.64194107])"
7596,"YAO, Z","array([ -5.1400262 , 146.77189827])"
7597,"ZHAO, D","array([ -6.87346677, 147.05996038])"
7598,"ZANG, D","array([ -5.60850755, 148.38366248])"
7599,"KUBOTA, K","array([-13.88008704,  86.36343654])"
7600,"YAMAMOTO, M","array([-9.88306285, 99.90905193])"
7601,"KING, MJ","array([169.79761449, -33.32213618])"
7602,"MULIC, A","array([-151.46515712,   -9.17173462])"
7603,"DEGER, NS","array([ 7.14595814, 59.79071996])"
7604,"ELLIS, G","array([-39.92984125,  38.06321761])"
7605,"MATTINGLY, D","array([-31.46579541,  94.09386739])"
7606,"KLICH, I","array([-42.05142211,  96.64551661])"
7607,"NILSSON, US","array([-38.10413428,  46.84731212])"
7608,"DEMILIO, E","array([-217.86187074,  -27.18369724])"
7609,"MICCICHE, S","array([-219.24332115,  -25.39247683])"
7610,"MANN, A","array([-44.79244484,  97.750746  ])"
7611,"REVZEN, M","array([-45.49214342,  98.79945109])"
7612,"BAKER, LM","array([ 28.88141478, 120.56678811])"
7613,"ABOUZEID, M","array([5.20662005e-02, 7.01108404e+01])"
7614,"KROGER, H","array([14.92645215, 93.8509108 ])"
7615,"ZHELTUKHIN, A","array([-28.47671083,  49.42177466])"
7616,"MATTSSON, P","array([ 20.09519087, -86.78945439])"
7617,"PEDRINI, B","array([10.44261082, 62.97152605])"
7618,"WALCHER, J","array([ 6.51873814, 64.40353477])"
7619,"MINGUZZI, E","array([135.59163496, 243.34156517])"
7620,"GHOSH, B","array([-11.7693398,  55.9115421])"
7621,"MENDELSON, TR","array([-231.14237263,  108.55000666])"
7622,"CHEN, X","array([ 16.65965378, 163.23134764])"
7623,"SUN, W","array([ 18.72112998, 168.32325178])"
7624,"WANG, F","array([ 19.31630536, 166.67151925])"
7625,"FAESSLER, A","array([ 17.22951981, 167.45967138])"
7626,"SMITH, FT","array([-140.56732145,  162.53033266])"
7627,"SCOTT, S","array([40.52027919, 37.58710153])"
7628,"SEMELIN, B","array([-49.57704062,  53.42179118])"
7629,"SKORDIS, C","array([-53.64374712,  22.45302829])"
7630,"URENALOPEZ, LA","array([-73.15044801,  89.18059283])"
7631,"KEHREIN, S","array([132.85976225,  28.24067258])"
7632,"ARDONNE, E","array([27.01634072, 76.19856331])"
7633,"SMOCK, M","array([  50.85174506, -145.59216717])"
7634,"TISSIER, M","array([200.90901949, 122.28815731])"
7635,"STENUIT, G","array([-64.96243948,  58.99983787])"
7636,"BERTRAND, D","array([-65.46186818,  57.08975128])"
7637,"AA, OVD","array([-64.09519083,  57.52781998])"
7638,"BARKEMA, GT","array([41.10209227, 91.57191856])"
7639,"NARITA, M","array([-28.40242797,  88.31584683])"
7640,"GUI, Y","array([-29.87623163, 117.27701271])"
7641,"BARCELO, C","array([-69.6111221 ,  59.31170851])"
7642,"RAM, B","array([-56.0572479 , 280.21321061])"
7643,"QUIROS, I","array([-181.41072295,  -68.06173799])"
7644,"BONAL, R","array([-183.63587097,  -68.60073007])"
7645,"CARDENAS, R","array([-183.01060609,  -66.42611758])"
7646,"YURISHCHEV, MA","array([-117.46696757,  239.44453639])"
